"","year","iso3","idps","idps_change","pop","q1_temp","q2_temp","q3_temp","q4_temp","max_rain","avg_rain","deaths_war","deaths_civ","deaths_tot","food_yield","gdp","cpi","polity2","durable","percapinc"
"1210",1984,"LSO",0,0,1442212,18.0507333333333,9.47764,9.90696666666667,15.8845,106.776,49.4463483333333,0,0,0,648.9,333158476.24212,10.98386257,-7,14,231.005203286424
"1211",1984,"LTU",0,0,3514205,-2.42896666666667,11.99316,14.759,2.64774333333333,106.686,51.0194833333333,0,0,0,NA,NA,NA,NA,NA,NA
"1212",1984,"MAC",0,0,271993,NA,NA,NA,NA,NA,NA,0,0,0,NA,1292281653.68246,NA,NA,NA,4751.15776392209
"1213",1984,"MAR",0,0,22037610,10.6132233333333,18.6521666666667,25.5485333333333,14.1095333333333,63.3557,14.7276191666667,0,0,0,837.5,14824728528.4604,12.44756933,-8,19,672.701283327021
"1214",1984,"MEX",0,0,75780605,16.2733333333333,23.3776333333333,23.7368666666667,18.2318666666667,184.147,72.0513366666667,0,0,0,2340.5,184261495828.367,65.44880713,-3,7,2431.51259914548
"1215",1984,"MOZ",0,0,12853780,25.768,22.1174333333333,21.3966666666667,25.447,221.875,88.7894416666667,0,0,0,510,3376172169.81132,NA,-8,9,262.659868911038
"1216",1984,"MRT",0,0,1720812,22.1656,30.8645333333333,32.9082666666667,25.0729,20.8173,5.12244583333333,0,0,0,501.3,726937320.846082,NA,-7,22,422.438546945327
"1217",1984,"MWI",0,0,6895928,23.3026333333333,20.461,20.0813,24.0141666666667,298.555,95.321005,0,0,0,1180.6,1208008985.42522,20.0263032,-9,20,175.177145907733
"1218",1984,"MYS",0,0,15191625,24.6278666666667,25.4038333333333,25.1030666666667,24.9173,374.157,286.424416666667,0,0,0,2497.9,33943505717.6993,3.897272601,4,13,2234.35647718393
"1219",1984,"NAM",0,0,1111132,24.7831666666667,17.9636666666667,17.2030333333333,23.0838666666667,63.4619,18.100095,0,0,0,414.3,1947967886.46389,NA,NA,NA,1753.13813882049
"1220",1984,"NGA",0,0,81497739,26.9677333333333,29.1010333333333,26.6515,25.9351,212.972,86.7131591666667,0,0,0,1266.3,73484359521.0997,17.82053329,-7,0,901.673597608637
"1221",1984,"NIC",0,0,3619253,24.153,25.8824666666667,24.3823,23.9006,441.122,202.632983333333,0,0,0,1622.7,3105517091.41379,NA,-1,0,858.054712233102
"1222",1984,"NPL",0,0,16347242,6.06885,16.5867,17.0895666666667,9.05973333333333,375.446,114.785500833333,0,0,0,1666.2,2581207387.79709,2.845784957,-2,3,157.89864662168
"1223",1984,"PAK",0,0,89228949,11.4206733333333,26.5020333333333,26.8526,14.90644,80.2843,23.4963833333333,0,0,0,1544.9,31151824658.6524,6.087166736,-7,7,349.122398142921
"1224",1984,"PAN",0,0,2170409,25.0624333333333,25.7425,24.5802666666667,24.2004333333333,429.644,230.716091666667,0,0,0,1515.1,6183387100,1.582643329,-6,16,2848.9501748288
"1225",1984,"PER",0,0,19099584,19.6553666666667,19.1042,18.6530333333333,20.2208666666667,265.086,130.964541666667,0,0,0,2522.8,17599660054.286,110.2085196,7,4,921.468240056223
"1226",1984,"PHL",0,0,52873974,25.0358333333333,26.3153,25.8361,25.2561,348.669,213.53775,0,0,0,1747.3,31408492876.691,50.33897564,-6,1,594.02557630132
"1227",1984,"PNG",0,0,3694041,25.6588,24.8556333333333,24.4422,25.5471333333333,379.105,253.620416666667,0,0,0,1926,2552526263.0759,7.420609204,4,9,690.984822062316
"1228",1984,"POL",0,0,36904134,0.031,11.7924766666667,15.5035,4.14261666666667,85.7504,45.2838083333333,0,0,0,2989.6,NA,15.40099943,-7,37,NA
"1229",1984,"QAT",0,0,341455,19.5803,31.0315666666667,34.167,23.5521333333333,25.5858,4.30239916666667,0,0,0,3238.5,6704395824.17583,1.104972376,-10,13,19634.7859137392
"1230",1984,"ROU",0,0,22655940,NA,NA,NA,NA,NA,NA,0,0,0,3195.4,NA,NA,-8,35,NA
"1231",1984,"RUS",0,0,142745000,-21.4596666666667,2.24124666666667,10.76166,-17.0303333333333,67.4526,34.9074916666667,0,0,0,NA,NA,NA,-7,62,NA
"1232",1984,"RWA",0,0,5881906,19.2696333333333,19.1896333333333,19.4368,19.2658666666667,151.606,89.6492791666667,0,0,0,1065.5,1587412957.22263,5.369570388,-7,23,269.880708264061
"1233",1984,"SAU",0,0,12484967,18.2565666666667,28.3168,30.8440333333333,20.7712333333333,15.4972,4.98036666666667,0,0,0,3235.1,119624858115.778,-1.559037065,-10,58,9581.51175856356
"1234",1984,"SDN",0,0,16658054,23.8407,30.9377666666667,30.5663,25.3739333333333,34.2906,10.1482058333333,0,0,0,NA,9701357142.85714,34.14634146,-7,13,582.382380490371
"1235",1984,"SEN",0,0,6289327,26.2597333333333,30.6984,28.4999666666667,26.8084666666667,144.597,48.3826733333333,0,0,0,612.1,3425127373.36713,11.78402748,-1,6,544.593622396662
"1236",1984,"SLE",0,0,3699467,26.5509333333333,26.8306333333333,25.2906333333333,25.5918666666667,426.992,180.951536666667,0,0,0,1536,1087471861.98928,NA,-7,13,293.953659267478
"1237",1984,"SLV",0,0,4858532,23.3530333333333,24.8225,23.3445,22.7033,442.132,157.781175,0,0,0,1949.9,3661683400,11.50716951,6,0,753.660447229739
"1238",1984,"SOM",0,0,6747932,25.4318666666667,28.0353333333333,27.1496,25.3676,53.5597,20.0469658333333,0,0,0,643.8,NA,NA,-7,15,NA
"1239",1984,"SRB",0,0,NA,1.33265666666667,13.6989733333333,18.0895666666667,6.11436666666667,86.5644,56.2795333333333,0,0,0,NA,NA,NA,NA,NA,NA
"1240",1984,"SWZ",0,0,679976,23.0395333333333,17.5733,17.3814333333333,21.6113,393.783,89.7956908333333,0,0,0,1802.8,494475699.857656,12.93972664,-10,11,727.195812584056
"1241",1984,"SYC",0,0,64717,27.4012333333333,26.8602333333333,25.3486666666667,26.9055,354.325,135.533875,0,0,0,NA,151313241.982492,4.094292804,NA,NA,2338.07565218555
"1242",1984,"SYR",0,0,10293049,9.59315333333333,21.0813666666667,26.9463333333333,12.2208333333333,59.3468,22.1800858333333,0,0,0,584.5,17503082982.2832,9.229518195,-9,21,1700.47601855225
"1243",1984,"TCD",0,0,4954046,23.5954666666667,31.0661333333333,29.3917666666667,24.3572666666667,51.5476,18.8774958333333,0,0,0,503.8,919103735.322921,20.25089606,-88,0,185.525878306928
"1244",1984,"TGO",0,0,3140237,28.8447333333333,27.9760333333333,26.1759666666667,27.1713,200.618,94.2590258333333,0,0,0,892.4,718148959.610872,-3.52662871,-7,24,228.692598555737
"1245",1984,"THA",0,0,51108082,25.0822666666667,27.9394333333333,26.4671666666667,24.4770666666667,240.184,123.371075,0,0,0,2102.6,41797592963.4424,0.86489843,2,6,817.827461485297
"1246",1984,"TUN",0,0,7127941,11.5791666666667,21.6947,27.4863333333333,15.8552333333333,109.07,28.1220408333333,0,0,0,716.9,8254891864.05767,8.9,-8,25,1158.10328172717
"1247",1984,"TUR",0,0,48114105,3.27072333333333,14.17287,20.2002666666667,6.49289333333333,89.5145,40.1391533333333,0,0,0,1971.1,59989909457.8379,48.39232313,7,1,1246.82584156637
"1248",1984,"TZA",0,0,21173603,22.9829333333333,21.6401,21.2915666666667,23.1498666666667,178.168,87.8055491666667,0,0,0,1270.7,NA,36.14594151,-6,23,NA
"1249",1984,"UGA",0,0,14174470,23.4132333333333,22.9866333333333,22.2392,22.7695666666667,156.915,87.4312833333333,0,0,0,1041.9,3615647477.05434,NA,3,4,255.081669865211
"1250",1984,"URY",0,0,2992645,23.5123666666667,14.2140333333333,11.9815666666667,19.4890666666667,327.626,132.506816666667,0,0,0,1955.2,4850241442.17643,55.30442354,-7,11,1620.72061409771
"1251",1984,"USA",0,0,235825000,-3.32823333333333,11.46365,17.6422333333333,1.30267,70.9758,55.4443333333333,0,0,0,4374.1,4.040693e+12,4.300535475,10,175,17134.2860171738
"1252",1984,"VEN",0,0,17057785,25.7193,25.7284666666667,24.5434333333333,24.7749,321.495,165.311866666667,0,0,0,2030.1,60010285714.2857,NA,9,15,3518.05851195133
"1253",1984,"VNM",0,0,59653090,20.0874333333333,26.2862,26.4565333333333,22.4929666666667,329.523,160.401510833333,0,0,0,2645.8,NA,NA,-7,30,NA
"1254",1984,"YEM",0,0,9472170,19.2033,25.8748333333333,26.3994,20.6772333333333,32.0657,7.32865916666667,0,0,0,533.1,NA,NA,-6,18,NA
"1255",1984,"ZAF",0,0,32943584,23.3368666666667,14.6215,13.9703666666667,20.5538666666667,64.7836,33.3489,0,0,0,1083.9,87880468268.6383,11.52648044,4,74,2667.60496576931
"1256",1984,"ZMB",0,0,6738765,23.1528,20.1709333333333,20.2764,23.9954666666667,259.346,78.7209275,0,0,0,1646.1,2739444444.44445,NA,-9,12,406.520251773797
"1257",1984,"ZWE",0,0,8342195,24.0508333333333,18.8692333333333,18.8859,23.899,139.477,47.3837241666667,0,0,0,790.4,6352125900,NA,1,1,761.44538697549
"1258",1985,"AFG",0,0,11783050,4.31080666666667,18.7952666666667,22.7768333333333,7.48433666666667,52.0363,18.5472708333333,0,0,0,1331.7,NA,NA,-66,0,NA
"1259",1985,"AGO",0,0,10609042,23.1070333333333,20.5389333333333,20.3316,23.1917333333333,183.203,76.47762,0,0,0,449.1,7553560459.10428,NA,-7,10,711.992700104711
"1260",1985,"ALB",0,0,2964762,2.07021333333333,14.7268333333333,20.2151,8.34529,287.309,76.6712783333333,0,0,0,2900.6,1897050133.42015,NA,-9,38,639.865909445733
"1261",1985,"ARE",0,0,1391052,20.6279333333333,29.8535333333333,32.7992,24.3459333333333,6.27019,1.33972,0,0,0,1340.2,40603650231.5445,NA,-8,14,29189.1677892304
"1262",1985,"ARG",0,0,30388783,19.51,11.4393133333333,9.67109333333333,17.9280333333333,73.3431,51.4313833333333,0,0,0,2439.5,88416668900.2596,NA,8,2,2909.51661013406
"1263",1985,"ARM",0,0,3335935,-5.65103333333333,13.29027,18.2739666666667,2.40206666666667,77.4665,37.024725,0,0,0,NA,NA,NA,NA,NA,NA
"1264",1985,"BDI",0,0,4702066,20.1978,19.5680333333333,20.2317,20.4553,217.176,102.11822,0,0,0,1152.5,1149979285.77347,3.804286836,-7,19,244.568937520968
"1265",1985,"BEL",0,0,9858308,0.238086666666667,11.86894,16.3416333333333,6.15642333333333,112.553,64.2259583333333,0,0,0,NA,86730038793.3963,4.868733995,10,41,8797.65967886135
"1266",1985,"BEN",0,0,4278501,29.1443,29.1989666666667,26.0445,27.2296666666667,225.86,83.3012283333333,0,0,0,855.8,1045712703.02696,NA,-7,13,244.410998858469
"1267",1985,"BFA",0,0,7727907,28.4632333333333,31.4403,26.8086333333333,27.2755333333333,196.682,57.5887208333333,0,0,0,708.8,1552493413.98989,6.906057821,-7,5,200.894422511799
"1268",1985,"BGR",0,0,8960547,-1.26068666666667,15.2820666666667,19.6914666666667,6.41460333333333,101.69,37.0676583333333,0,0,0,2915,17155421052.6316,NA,-7,38,1914.55064658794
"1269",1985,"BHR",0,0,419430,18.9529333333333,31.1439666666667,35.0168333333333,23.7726333333333,37.9664,4.64756416666667,0,0,0,NA,3651861702.12766,-2.635969303,-10,10,8706.72508434699
"1270",1985,"BLZ",0,0,164921,23.3814666666667,26.7339333333333,26.6113333333333,24.2669333333333,295.738,159.404033333333,0,0,0,1515.9,212643742.664706,NA,NA,NA,1289.36728897294
"1271",1985,"BOL",0,0,6211550,22.5035,19.8846666666667,19.3252666666667,22.9231333333333,173.61,95.9184083333333,0,0,0,1336.4,5377277406.71638,11749.63963,9,3,865.690110635249
"1272",1985,"BRA",0,0,135676281,25.5209666666667,24.0948333333333,23.9856666666667,25.7118333333333,320.653,161.137016666667,0,0,0,1827.8,222942790435.299,225.989959,7,0,1643.19650267609
"1273",1985,"BWA",0,0,1189114,25.5878333333333,18.0886333333333,18.0903333333333,25.8304,84.5556,25.7252125,0,0,0,200.7,1114764007.14811,8.0945758,6,19,937.474461782562
"1274",1985,"CAF",0,0,2634232,25.8743333333333,25.5646333333333,23.7730666666667,24.2074333333333,215.288,108.431933333333,0,0,0,1076.9,864849765.059664,10.42384023,-7,25,328.311919777629
"1275",1985,"CHL",0,0,12181028,11.9405666666667,6.53767666666667,5.37879666666667,10.31813,111.484,52.82055,0,0,0,2949.1,17702885393.5099,30.7035209,-6,12,1453.31620561991
"1276",1985,"CHN",0,0,1051040000,-5.0992,12.8575566666667,17.1559666666667,-0.115353333333333,107.31,48.39884,0,0,0,3820.5,309488028132.653,NA,-7,36,294.45884850496
"1277",1985,"CIV",0,0,10222558,27.4601333333333,27.0479333333333,24.6589,25.8947333333333,274.925,116.728485,0,0,0,986.7,6977650069.33578,1.863803272,-9,25,682.57378137016
"1278",1985,"CMR",0,0,10050023,25.3266,25.1728333333333,23.4745,23.9178,267.59,138.8017225,0,0,0,1154.1,8148223603.58399,8.508374344,-8,25,810.766662283658
"1279",1985,"COD",0,0,29883446,NA,NA,NA,NA,NA,NA,0,0,0,799.6,7195042616.0071,23.82078452,-9,19,240.770178111557
"1280",1985,"COG",0,0,2127770,25.3800666666667,24.8442666666667,23.6625666666667,24.6946666666667,220.856,145.62405,0,0,0,767.8,2160872541.4189,NA,-8,22,1015.5573870385
"1281",1985,"COL",0,0,31011688,24.7347666666667,24.2622666666667,23.7215333333333,24.0471666666667,308.383,194.688816666667,0,0,0,2662.6,34894411351.983,24.09017713,8,28,1125.2019352182
"1282",1985,"CRI",0,0,2730233,24.3866333333333,25.2211333333333,24.3233,23.6372666666667,385.069,209.689358333333,0,0,0,2323.6,3919203960.39604,15.0517585,10,66,1435.48333068864
"1283",1985,"CUB",0,0,10082989,22.6645333333333,26.1259666666667,27.1937333333333,25.1423,216.294,109.812325,0,0,0,2615.6,22920490774.102,NA,-7,24,2273.18414947215
"1284",1985,"CZE",0,0,10337118,-3.46104333333333,11.7048866666667,16.2359,3.53297333333333,146.17,58.3119916666667,0,0,0,NA,NA,NA,-7,15,NA
"1285",1985,"DJI",0,0,425613,24.5259333333333,29.1486666666667,31.3707,25.4949666666667,76.1232,16.6643791666667,0,0,0,1750,340989527.967995,2.128902988,-8,8,801.172727261609
"1286",1985,"DOM",0,0,6488856,21.8792333333333,24.2083333333333,25.3486666666667,23.3095333333333,282.501,116.417233333333,0,0,0,3617.2,5044592944.80499,45.33617555,6,7,777.424085972164
"1287",1985,"DZA",0,0,22565905,15.1339333333333,26.6765,31.3715666666667,18.3576333333333,14.6404,6.92980333333333,0,0,0,912.5,57937868670.1937,10.48228704,-9,23,2567.49590456016
"1288",1985,"ECU",0,0,9045979,21.8519333333333,21.3148,20.597,21.4087333333333,193.304,118.584425,0,0,0,1929.3,17149094589.9827,27.98321603,8,6,1895.76988737015
"1289",1985,"EGY",0,0,50204985,16.1872,26.5040333333333,28.4474333333333,19.258,14.9489,3.37801416666667,0,0,0,4539.2,39053502251.0732,12.10675606,-6,33,777.880966423418
"1290",1985,"ERI",0,0,2753151,24.3672333333333,28.1361,28.1841333333333,25.3793,66.701,22.2224866666667,0,0,0,NA,NA,NA,NA,NA,NA
"1291",1985,"ESH",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
"1292",1985,"ESP",0,0,38469512,6.54531666666667,14.6502333333333,22.1027333333333,10.1839666666667,80.3486,45.0348925,0,0,0,2762.2,180302412230.92,8.814454809,10,7,4686.89106924257
"1293",1985,"ETH",0,0,40800343,22.4567333333333,23.2896,22.4834,21.6736666666667,149.551,66.8966591666667,0,0,0,NA,9480840483.09179,19.06468514,-8,10,232.371587736206
"1294",1985,"GHA",0,0,12716228,28.9834,28.1396,25.7215,27.0735333333333,214.533,99.8094541666667,0,0,0,890.7,4504342149.43471,10.30544067,-7,4,354.219989562527
"1295",1985,"GNB",0,0,899509,26.4936,28.5167,25.9667666666667,26.0891,408.033,105.164938333333,0,0,0,1244.1,143856253.127248,NA,-8,11,159.927530605306
"1296",1985,"GNQ",0,0,358896,25.1540333333333,24.4519666666667,23.6199666666667,24.3085333333333,417.858,187.296491666667,0,0,0,NA,62118564.8495425,NA,-7,16,173.082354914913
"1297",1985,"GRC",0,0,9934300,5.22935333333333,17.1228666666667,22.0853333333333,10.5387233333333,148.607,47.4414383333333,0,0,0,3015.6,47820850974.5867,19.31465181,8,10,4813.71117991068
"1298",1985,"GTM",0,0,8240060,21.8986,24.7558,24.2416333333333,22.6222666666667,424.596,211.201191666667,0,0,0,1659.6,9721652086.95652,18.6867913,-88,0,1179.80355567272
"1299",1985,"HKG",0,0,5456200,NA,NA,NA,NA,NA,NA,0,0,0,2500,35699543050.7778,3.503184713,NA,NA,6542.93153674312
"1300",1985,"HND",0,0,4281189,22.5269666666667,24.7991666666667,24.3542,23.0215,254.751,135.853358333333,0,0,0,1433,5278120712.5459,3.362675236,5,3,1232.86327993132
"1301",1985,"HTI",0,0,6384195,22.6433333333333,24.9158,26.0184333333333,24.045,289.186,123.551966666667,0,0,0,1009.7,2009400000,10.64883901,-9,27,314.746025144909
"1302",1985,"HUN",0,0,10648713,-2.32275,14.3354,18.7574666666667,5.56898333333333,99.3781,51.4294333333333,0,0,0,5158.8,NA,6.942345019,-7,27,NA
"1303",1985,"IDN",0,0,165012196,25.8911333333333,26.0153666666667,25.3718666666667,25.9750666666667,296.56,249.751916666667,0,0,0,3513.3,85289491750.3217,4.724536157,-7,18,516.867806245798
"1304",1985,"IND",0,0,781666671,20.7699666666667,29.2044333333333,26.4707,21.0370666666667,273.31,84.0525658333333,0,0,0,1592.2,229410293759.071,5.555555556,8,35,293.488647105271
"1305",1985,"IRN",0,0,47342702,7.68746333333333,22.2187333333333,26.1367333333333,12.1350566666667,37.8107,14.0016916666667,0,0,0,1223.3,180183629598.693,4.389340957,-6,3,3805.94309126448
"1306",1985,"IRQ",0,0,15576395,11.19777,26.3489,31.7204,16.7903666666667,33.3144,14.6913175,0,0,0,985.1,48284979092.9559,NA,-9,61,3099.88152540789
"1307",1985,"ITA",0,0,56593071,3.62197,14.0315,20.4396,9.20268,133.153,71.51735,0,0,0,3739.3,450725816042.998,9.205991443,10,37,7964.32863738739
"1308",1985,"JOR",0,0,2895985,10.9808933333333,21.9815333333333,26.7448,15.5299666666667,40.6691,9.64424666666667,0,0,0,615.2,4993829194.12063,2.985074627,-9,28,1724.39746549814
"1309",1985,"JPN",0,0,120754000,0.135396666666667,13.5498766666667,21.9152666666667,6.94551,288.766,137.491341666667,0,0,0,5847.2,1398892744820.69,2.032277346,10,33,11584.6493269017
"1310",1985,"KEN",0,0,19651225,25.2864333333333,23.9319333333333,23.2158,24.7551,139.758,54.57065,0,0,0,1633.8,6135034338.30431,13.00656642,-7,16,312.196025352328
"1311",1985,"KHM",0,0,7712978,26.7570666666667,27.6348,26.6497,25.7306,351.417,159.251440833333,0,0,0,1239.3,NA,NA,-66,0,NA
"1312",1985,"KWT",0,0,1738994,15.667,30.0927333333333,34.7704666666667,20.3513333333333,24.8568,7.12895583333333,0,0,0,5260.6,21442619680.8511,1.490321814,-8,22,12330.4736421466
"1313",1985,"LAO",0,0,3687898,21.0331666666667,25.2139333333333,24.9434666666667,21.5269666666667,337.05,143.0684875,0,0,0,2069.2,2366666615.55556,NA,-7,10,641.738631479385
"1314",1985,"LBN",0,0,2676583,7.98773333333333,18.4035333333333,24.0165,13.3390366666667,145.756,36.97264,0,0,0,1338.9,NA,NA,-77,0,NA
"1315",1985,"LBY",0,0,3873781,15.7952333333333,26.4244,28.1338333333333,18.0776666666667,12.0012,3.49185916666667,0,0,0,595,NA,9.138440555,-7,34,NA
"1316",1985,"LKA",0,0,16179796,26.3778,27.8548333333333,27.0247333333333,25.8759333333333,300.3,140.616083333333,0,0,0,2960.6,5978460972.01767,1.481180122,5,37,369.501628575396
"1317",1985,"LSO",0,0,1472192,17.928,9.94974333333333,10.2576833333333,16.5362666666667,152.576,61.2905741666667,0,0,0,720.6,268626912.549917,13.32082552,-7,15,182.467308985456
"1318",1985,"LTU",0,0,3544543,-8.14323333333333,11.0571566666667,14.9305333333333,1.98173,101.684,59.0422666666667,0,0,0,NA,NA,NA,NA,NA,NA
"1319",1985,"MAC",0,0,283581,NA,NA,NA,NA,NA,NA,0,0,0,NA,1348827324.09861,NA,NA,NA,4756.40936486792
"1320",1985,"MAR",0,0,22537376,11.20991,19.0518666666667,25.7887666666667,14.9511666666667,79.0956,26.0349608333333,0,0,0,1108.5,14991283215.7408,7.728638901,-8,20,665.174296055619
"1321",1985,"MEX",0,0,77360707,16.0337666666667,23.1439,24.4317333333333,18.1890666666667,140.36,63.7503166666667,0,0,0,2431.1,195219789801.479,57.7484484,-3,8,2523.50059057086
"1322",1985,"MOZ",0,0,12984405,25.7606666666667,21.6212333333333,21.2766333333333,25.3059333333333,203.967,94.52845,0,0,0,531.3,4456240740.74074,NA,-8,10,343.199456635921
"1323",1985,"MRT",0,0,1769942,23.0006333333333,30.5283666666667,32.3326,25.1222666666667,34.4134,6.83818666666667,0,0,0,638.7,683193885.003101,NA,-7,23,385.997894283034
"1324",1985,"MWI",0,0,7211105,23.1808,19.8854666666667,19.7887333333333,23.6259,253.731,101.1047725,0,0,0,1169,1131347798.26653,10.51897599,-9,21,156.889658140677
"1325",1985,"MYS",0,0,15598942,25.1419666666667,25.7497333333333,25.0266666666667,24.9640666666667,370.888,245.762683333333,0,0,0,2642.4,31200161095.4491,0.346458791,4,14,2000.14597755727
"1326",1985,"NAM",0,0,1148302,23.6834,17.7232,17.2617666666667,23.8674666666667,66.5606,21.2208041666667,0,0,0,321.7,1605911706.00638,NA,NA,NA,1398.50989200261
"1327",1985,"NGA",0,0,83613300,27.4274333333333,28.7487666666667,25.8059333333333,25.8117666666667,216.071,90.4003541666667,0,0,0,1247.9,73745821156.2995,7.435344828,-7,1,881.986731253275
"1328",1985,"NIC",0,0,3709091,24.2655333333333,25.7785666666667,25.0190666666667,24.2014,314.295,160.5292,0,0,0,1658,2683816288.7907,NA,-1,1,723.57790326274
"1329",1985,"NPL",0,0,16723956,6.80750333333333,16.4863333333333,17.4180333333333,8.79740333333333,406.317,126.514960833333,0,0,0,1659.1,2619913955.51556,8.052641266,-2,4,156.656353049216
"1330",1985,"PAK",0,0,92219488,12.9115633333333,25.6677666666667,26.9676666666667,15.4246333333333,57.1505,20.7937675,0,0,0,1601.9,31144920554.0897,5.614839218,-4,0,337.726018974316
"1331",1985,"PAN",0,0,2219276,25.0400333333333,25.8601666666667,24.9772666666667,24.3262333333333,369.983,195.788025,0,0,0,1623.1,6541517100,1.026619893,-6,17,2947.59061063158
"1332",1985,"PER",0,0,19544956,20.0095333333333,18.6079333333333,18.3452,19.8117666666667,162.799,96.5198666666667,0,0,0,2328.1,16548827018.2872,163.3995052,7,5,846.70576993303
"1333",1985,"PHL",0,0,54323648,25.2767666666667,26.4684666666667,25.6812,25.4562,374.224,214.122891666667,0,0,0,1841,30734335448.9905,23.10310718,-6,2,565.763467302316
"1334",1985,"PNG",0,0,3794720,25.4648666666667,25.1528333333333,24.3292333333333,25.5850333333333,329.464,278.9525,0,0,0,2088,2423373088.07358,3.71040724,4,10,638.617101676429
"1335",1985,"POL",0,0,37201885,-4.43055666666667,12.1491633333333,15.8836666666667,3.69592666666667,108.891,53.4559083333333,0,0,0,2893.5,NA,11.52126074,-7,38,NA
"1336",1985,"PSE",0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
"1337",1985,"QAT",0,0,371081,19.3971,30.9643666666667,34.5523,24.1821666666667,26.5634,3.40022333333333,0,0,0,3219.7,6153296456.04396,1.912568307,-10,14,16582.0843860073
"1338",1985,"ROU",0,0,22755427,NA,NA,NA,NA,NA,NA,0,0,0,3102.6,NA,NA,-8,36,NA
"1339",1985,"RUS",0,0,143858000,-24.3343333333333,2.12341333333333,10.5416366666667,-14.9431,64.3863,35.2890166666667,0,0,0,NA,NA,NA,-7,63,NA
"1340",1985,"RWA",0,0,6120107,19.3394333333333,18.7157,19.2611333333333,19.3609333333333,210.586,97.301075,0,0,0,1226.3,1715625839.17973,1.759330057,-7,24,280.326118347233
"1341",1985,"SAU",0,0,13189115,18.225,28.4971666666667,31.5530333333333,21.2486333333333,17.2229,6.12023666666667,0,0,0,3471.1,103897846493.65,-3.058768729,-10,59,7877.54496747128
"1342",1985,"SDN",0,0,17210187,24.0447,30.5716333333333,30.0159666666667,25.4359333333333,58.5617,17.2321966666667,0,0,0,NA,12403733333.3333,45.40750323,-88,0,720.720427577765
"1343",1985,"SEN",0,0,6484738,26.8125666666667,30.2437666666667,27.7641,26.8938333333333,229.136,53.2143333333333,0,0,0,819.9,3750056424.49274,13.00005762,-1,7,578.289581551751
"1344",1985,"SLE",0,0,3799550,26.4997666666667,26.6987,24.7429666666667,25.5567,663.7,183.519553333333,0,0,0,1253.7,856890498.625834,NA,-7,14,225.524206452299
"1345",1985,"SLV",0,0,4923860,23.3507333333333,24.8804333333333,24.1148,23.1630666666667,311.799,132.597965833333,0,0,0,1809.4,3800368600,22.32837506,6,1,771.827103126409
"1346",1985,"SOM",0,0,6791716,25.7802,27.822,27.379,25.9184333333333,56.1819,19.92623,0,0,0,746.9,NA,NA,-7,16,NA
"1347",1985,"SRB",0,0,NA,-2.06492666666667,14.6574,19.4937666666667,6.27568,119.931,54.1111333333333,0,0,0,NA,NA,NA,NA,NA,NA
"1348",1985,"STP",0,0,103634,24.5846,23.5450333333333,22.1695666666667,23.3923333333333,597.54,186.889491666667,0,0,0,1516.7,NA,NA,NA,NA,NA
"1349",1985,"SWZ",0,0,705085,23.7978333333333,17.9879666666667,17.789,22.2555333333333,279.504,64.8864458333333,0,0,0,2045.5,361014890.45841,20.46263345,-10,12,512.016126365488
"1350",1985,"SYC",0,0,65244,27.6160333333333,26.9944333333333,25.6997333333333,26.9282666666667,249.015,133.4869,0,0,0,NA,168887539.130818,0.834326579,NA,NA,2588.55280379526
"1351",1985,"SYR",0,0,10648632,7.57105333333333,22.0174666666667,28.0817333333333,13.6208566666667,56.8049,21.0917466666667,0,0,0,935.1,16403544510.5268,17.25293132,-9,22,1540.43679136689
"1352",1985,"TCD",0,0,5091535,24.1384,30.4825666666667,28.6617666666667,24.2053666666667,91.1298,25.0713858333333,0,0,0,624.2,1033069709.99507,5.153999006,-7,0,202.899461556303
"1353",1985,"TGO",0,0,3252994,29.0785666666667,28.0411333333333,25.5773333333333,27.0806,231.418,97.0705891666667,0,0,0,840.4,762359722.701402,-1.814414382,-7,25,234.356326111085
"1354",1985,"THA",0,0,52041469,25.7185,27.6501,26.3982333333333,24.5025666666667,259.689,126.550408333333,0,0,0,2125.4,38900692712.1496,2.431731234,2,7,747.494132268818
"1355",1985,"TUN",0,0,7321876,12.1977233333333,22.4909,27.8812,16.6550333333333,52.1976,17.9824925,0,0,0,1084.8,8410185739.96405,7.2543618,-8,26,1148.6381003945
"1356",1985,"TUR",0,0,49133883,0.560763333333333,15.5426333333333,20.6677333333333,7.20292,84.8476,44.5187808333333,0,0,0,1931,67234948264.5987,44.96173015,7,2,1368.40290568117
"1357",1985,"TZA",0,0,21836999,23.0017,21.3569333333333,21.0599333333333,23.2418333333333,190.433,83.5143883333333,0,0,0,1366.8,NA,33.28210383,-6,24,NA
"1358",1985,"UGA",0,0,14646624,23.5499333333333,21.9855333333333,21.9202,22.9437666666667,178.506,98.3813833333333,0,0,0,1469.5,3519666338.52454,NA,-77,0,240.305638932531
"1359",1985,"URY",0,0,3011908,23.2315666666667,15.1647,13.2871666666667,20.3510666666667,168.136,106.331225,0,0,0,1840.9,4732017873.38369,72.22256443,9,0,1571.10305938418
